filename,text
23
through in vitro fertilization), whether such indi-
24
VerDate Sep 11 2014 
04:07 Apr 13, 2024
Jkt 049200
PO 00000
Frm 00003
Fmt 6652
Sfmt 6201
E:\BILLS\H7841.IH
H7841
kjohnson on DSK7ZCZBW3PROD with $$_JOB
4 
•HR 7841 IH
vidual is sexually active, and whether such individual 
1
is engaging in unprotected sex; and 
2
‘‘(E) any other medical or non-medical service 
3
or care provided in conjunction with information de-
4
scribed in subparagraphs (A) through (D).’’. 
5
(d) REQUIRED DISCLOSURE OF CUSTOMER COMMU-
6
NICATIONS
OR RECORDS.—Section 2703 of title 18, 
7
United States Code, is amended by adding at the end the 
8
following: 
9
‘‘(i) DISCLOSURE OF CUSTOMER COMMUNICATIONS 
10
OR RECORDS.—A government entity seeking to compel 
11
disclosure pursuant to a subpoena, court order, or warrant 
12
shall provide a statement under oath that it shall not use 
13
the contents of any wire, oral, or electronic communica-
14
tion, including reproductive or sexual health information, 
15
for the purpose of conducting an investigation into or pro-
16
ceeding against any person in connection with inquiring 
17
about, seeking, obtaining, providing, or facilitating repro-
18
ductive or sexual health treatment or care.’’. 
19
Æ 
VerDate Sep 11 2014 
04:07 Apr 13, 2024
Jkt 049200
PO 00000
Frm 00004
Fmt 6652
Sfmt 6301
E:\BILLS\H7841.IH
H7841
kjohnson on DSK7ZCZBW3PROD with $$_JOB
"
BILLS-118hr8293rh.pdf,"IB 
Union Calendar No. 731 
118TH CONGRESS 
2D SESSION 
H. R. 8293 
[Report No. 118–896, Part I] 
To amend the Internal Revenue Code of 1986 to provide for the public 
reporting of data on certain contributions received by tax-exempt organi-
zations from foreign sources, and for other purposes. 
IN THE HOUSE OF REPRESENTATIVES 
MAY 8, 2024 
Mr. SCHWEIKERT introduced the following bill; which was referred to the 
Committee on Ways and Means, and in addition to the Committee on 
Oversight and Accountability, for a period to be subsequently determined 
by the Speaker, in each case for consideration of such provisions as fall 
within the jurisdiction of the committee concerned 
DECEMBER 17, 2024 
Reported from the Committee on Ways and Means with an amendment 
[Strike out all after the enacting clause and insert the part printed in italic] 
DECEMBER 17, 2024 
Committee on Oversight and Accountability discharged; committed to the 
Committee of the Whole House on the State of the Union and ordered 
to be printed 
[For text of introduced bill, see copy of bill as introduced on May 8, 2024] 
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00001
Fmt 6652
Sfmt 6652
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
2 
•HR 8293 RH
A BILL 
To amend the Internal Revenue Code of 1986 to provide 
for the public reporting of data on certain contributions 
received by tax-exempt organizations from foreign 
sources, and for other purposes. 
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00002
Fmt 6652
Sfmt 6652
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
3 
•HR 8293 RH
Be it enacted by the Senate and House of Representa-
1
tives of the United States of America in Congress assembled, 
2
SECTION 1. SHORT TITLE. 
3
This Act may be cited as the ‘‘American Donor Pri-
4
vacy and Foreign Funding Transparency Act’’. 
5
SEC. 2. ANNUAL DISCLOSURE OF DATA ON CONTRIBUTIONS 
6
RECEIVED BY TAX-EXEMPT ORGANIZATIONS 
7
FROM FOREIGN SOURCES. 
8
(a) REPORTING REQUIREMENT.—Section 6033 of the 
9
Internal Revenue Code of 1986 is amended by redesignating 
10
subsection (o) as subsection (p) and by inserting after sub-
11
section (n) the following new subsection: 
12
‘‘(o) CONTRIBUTIONS
RECEIVED
FROM
FOREIGN 
13
SOURCES.— 
14
‘‘(1) IN GENERAL.—Every specified tax exempt 
15
organization shall include in the return required to be 
16
filed under subsection (a)(1) the following informa-
17
tion: 
18
‘‘(A) The aggregate amount of contributions 
19
received from foreign nationals (as defined in 
20
section 319(b) of the Federal Election Campaign 
21
Act of 1971 (52 U.S.C. 30121(b))) during the 
22
taxable year. 
23
‘‘(B) The aggregate amount described in 
24
subparagraph (A) stated separately with respect 
25
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00003
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
4 
•HR 8293 RH
to each foreign country with respect to which 
1
any such contribution was received. 
2
‘‘(2) IDENTIFICATION OF FOREIGN COUNTRY OF 
3
CONTRIBUTION.—For purposes of this subsection, the 
4
foreign country with respect to which a contribution 
5
is received is— 
6
‘‘(A) in the case of a contribution made by 
7
an individual, each foreign country of which 
8
such individual is a citizen, and 
9
‘‘(B) in the case of any other contribution, 
10
the foreign country under the laws of which the 
11
person making such contribution was created or 
12
organized. 
13
‘‘(3) SPECIFIED TAX EXEMPT ORGANIZATION.— 
14
For purposes of this subsection, the term ‘specified tax 
15
exempt organization’ means, with respect to any tax-
16
able year, any organization described in section 
17
501(c) which is required to file an annual return 
18
under subsection (a)(1) for such taxable year if— 
19
‘‘(A) the gross receipts of such organization 
20
for such taxable year equal or exceed $200,000, 
21
or 
22
‘‘(B) the assets of such organization (deter-
23
mined as of the close of such taxable year) equal 
24
or exceed $500,000.’’. 
25
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00004
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
5 
•HR 8293 RH
(b) PUBLIC DISCLOSURE.—Section 6104 of such Code 
1
is amended by adding at the end the following new sub-
2
section: 
3
‘‘(e) PUBLIC DISCLOSURE
OF CERTAIN INFORMA-
4
TION.—The Secretary shall make publicly available in a 
5
searchable database the following information: 
6
‘‘(1) The information furnished under section 
7
6033(o) of the Internal Revenue Code of 1986. 
8
‘‘(2) The name of the organization furnishing the 
9
information described in paragraph (1).’’. 
10
(c) EFFECTIVE DATE.—The amendments made by this 
11
section shall apply to returns filed for taxable years begin-
12
ning after the date of the enactment of this Act. 
13
SEC. 3. PROTECTING PRIVACY OF DONORS TO TAX-EXEMPT 
14
ORGANIZATIONS. 
15
(a) RESTRICTIONS ON COLLECTION OF DONOR INFOR-
16
MATION.— 
17
(1) RESTRICTIONS.—An entity of the Federal 
18
Government may not collect or require the submission 
19
of information on the identification of any donor to 
20
a tax-exempt organization. 
21
(2) EXCEPTIONS.—Paragraph (1) shall not 
22
apply to the following: 
23
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00005
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
6 
•HR 8293 RH
(A) The Internal Revenue Service, acting 
1
lawfully pursuant to section 6033 of the Internal 
2
Revenue Code of 1986 or any successor provision. 
3
(B) The Secretary of the Senate and the 
4
Clerk of the House of Representatives, acting 
5
lawfully pursuant to section 3 of the Lobbying 
6
Disclosure Act of 1995 (2 U.S.C. 1604). 
7
(C) The Federal Election Commission, act-
8
ing lawfully pursuant to section 510 of title 36, 
9
United States Code. 
10
(D) An entity acting pursuant to a lawful 
11
order of a court or administrative body which 
12
has the authority under law to direct the entity 
13
to collect or require the submission of the infor-
14
mation, but only to the extent permitted by the 
15
lawful order of such court or administrative 
16
body. 
17
(b) RESTRICTIONS ON RELEASE OF DONOR INFORMA-
18
TION.— 
19
(1) RESTRICTIONS.—An entity of the Federal 
20
Government may not disclose to the public informa-
21
tion revealing the identification of any donor to a 
22
tax-exempt organization. 
23
(2) EXCEPTIONS.—Paragraph (1) does not apply 
24
to the following: 
25
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00006
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
7 
•HR 8293 RH
(A) The Internal Revenue Service, acting 
1
lawfully pursuant to section 6104 of the Internal 
2
Revenue Code of 1986 or any successor provision. 
3
(B) The Secretary of the Senate and the 
4
Clerk of the House of Representatives, acting 
5
lawfully pursuant to section 3 of the Lobbying 
6
Disclosure Act of 1995 (2 U.S.C. 1604). 
7
(C) The Federal Election Commission, act-
8
ing lawfully pursuant to section 510 of title 36, 
9
United States Code. 
10
(D) An entity acting pursuant to a lawful 
11
order of a court or administrative body which 
12
has the authority under law to direct the entity 
13
to disclose the information, but only to the extent 
14
permitted by the lawful order of such court or 
15
administrative body. 
16
(E) An entity which discloses the informa-
17
tion as authorized by the organization. 
18
(c) TAX-EXEMPT ORGANIZATION DEFINED.—In this 
19
section, a ‘‘tax-exempt organization’’ means an organiza-
20
tion which is described in section 501(c) of the Internal 
21
Revenue Code of 1986 and exempt from taxation under sec-
22
tion 501(a) of such Code. Nothing in this subsection may 
23
be construed to treat a political organization under section 
24
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00007
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
8 
•HR 8293 RH
527 of such Code as a tax-exempt organization for purposes 
1
of this section. 
2
(d) PENALTIES.—It shall be unlawful for any officer 
3
or employee of the United States, or any former officer or 
4
employee, willfully to disclose to any person, except as au-
5
thorized in this section, any information revealing the iden-
6
tification of any donor to a tax-exempt organization. Any 
7
violation of this section shall be a felony punishable upon 
8
conviction by a fine in any amount not exceeding $250,000, 
9
or imprisonment of not more than 5 years, or both, together 
10
with the costs of prosecution, and if such offense is com-
11
mitted by any officer or employee of the United States, he 
12
shall, in addition to any other punishment, be dismissed 
13
from office or discharged from employment upon conviction 
14
for such offense. 
15
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00008
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00009
Fmt 6652
Sfmt 6203
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
Union Calendar No. 731 
118TH CONGRESS 
2D SESSION 
H. R. 8293 
[Report No. 118–896, Part I] 
A BILL 
To amend the Internal Revenue Code of 1986 to 
provide for the public reporting of data on cer-
tain contributions received by tax-exempt organi-
zations from foreign sources, and for other pur-
poses. 
DECEMBER 17, 2024 
Reported from the Committee on Ways and Means with 
an amendment 
DECEMBER 17, 2024 
Committee on Oversight and Accountability discharged; 
committed to the Committee of the Whole House on 
the State of the Union and ordered to be printed 
VerDate Sep 11 2014 
08:26 Dec 18, 2024
Jkt 059200
PO 00000
Frm 00010
Fmt 6651
Sfmt 6651
E:\BILLS\H8293.RH
H8293
kjohnson on DSK7ZCZBW3PROD with $$_JOB
"
BILLS-118hr8818ih.pdf,"I 
118TH CONGRESS 
2D SESSION 
H. R. 8818 
To provide Americans with foundational data privacy rights, create strong 
oversight mechanisms, and establish meaningful enforcement, and for 
other purposes. 
IN THE HOUSE OF REPRESENTATIVES 
JUNE 25, 2024 
Mrs. RODGERS of Washington (for herself, Mr. PALLONE, Mr. BILIRAKIS, and 
Ms. SCHAKOWSKY) introduced the following bill; which was referred to 
the Committee on Energy and Commerce 
A BILL 
To provide Americans with foundational data privacy rights, 
create strong oversight mechanisms, and establish mean-
ingful enforcement, and for other purposes. 
Be it enacted by the Senate and House of Representa-
1
tives of the United States of America in Congress assembled, 
2
SECTION 1. SHORT TITLE; TABLE OF CONTENTS. 
3
(a) SHORT TITLE.—This Act may be cited as the 
4
‘‘American Privacy Rights Act of 2024’’. 
5
(b) TABLE OF CONTENTS.—The table of contents for 
6
this Act is as follows: 
7
Sec. 1. Short title; table of contents. 
TITLE I—AMERICAN PRIVACY RIGHTS 
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00001
Fmt 6652
Sfmt 6211
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
2 
•HR 8818 IH
Sec. 101. Definitions. 
Sec. 102. Data minimization. 
Sec. 103. Privacy by design. 
Sec. 104. Transparency. 
Sec. 105. Individual control over covered data. 
Sec. 106. Opt-out rights and universal mechanisms. 
Sec. 107. Interference with consumer rights. 
Sec. 108. Prohibition on denial of service and waiver of rights. 
Sec. 109. Data security and protection of covered data. 
Sec. 110. Executive responsibility. 
Sec. 111. Service providers and third parties. 
Sec. 112. Data brokers. 
Sec. 113. Commission-approved compliance guidelines. 
Sec. 114. Privacy-enhancing technology pilot program. 
Sec. 115. Enforcement by Federal Trade Commission. 
Sec. 116. Enforcement by States. 
Sec. 117. Enforcement by persons. 
Sec. 118. Relation to other laws. 
Sec. 119. Children’s Online Privacy Protection Act of 1998. 
Sec. 120. Data protections for covered minors. 
Sec. 121. Termination of FTC rulemaking on commercial surveillance and data 
security. 
Sec. 122. Severability. 
Sec. 123. Innovation rulemakings. 
Sec. 124. Effective date. 
TITLE II—CHILDREN’S ONLINE PRIVACY PROTECTION ACT 2.0 
Sec. 201. Short title. 
Sec. 202. Online collection, use, disclosure, and deletion of personal information 
of children. 
Sec. 203. Study and reports on mobile and online application oversight and en-
forcement. 
Sec. 204. Severability. 
TITLE I—AMERICAN PRIVACY 
1
RIGHTS 
2
SEC. 101. DEFINITIONS. 
3
In this title: 
4
(1) AFFIRMATIVE EXPRESS CONSENT.— 
5
(A) IN GENERAL.—The term ‘‘affirmative 
6
express consent’’ means an affirmative act by 
7
an individual that— 
8
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00002
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
3 
•HR 8818 IH
(i) clearly communicates the author-
1
ization of the individual for an act or prac-
2
tice; and 
3
(ii) is provided in response to a spe-
4
cific request from a covered entity, or a 
5
service provider on behalf of a covered en-
6
tity, that meets the requirements of sub-
7
paragraph (B). 
8
(B) REQUEST
REQUIREMENTS.—The re-
9
quirements of this subparagraph with respect to 
10
a request are the following: 
11
(i) The request is provided to the indi-
12
vidual in a clear and conspicuous stand-
13
alone disclosure. 
14
(ii) The request includes a description 
15
of each act or practice for which the con-
16
sent of the individual is sought and— 
17
(I) clearly distinguishes between 
18
an act or practice that is necessary, 
19
proportionate, and limited to fulfill a 
20
request of the individual and an act or 
21
practice that is for another purpose; 
22
(II) clearly states the specific 
23
categories of covered data that the 
24
covered entity shall collect, process, 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00003
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
4 
•HR 8818 IH
retain, or transfer under each such 
1
act or practice; and 
2
(III) is written in easy-to-under-
3
stand language and includes a promi-
4
nent heading that would enable a rea-
5
sonable individual to identify and un-
6
derstand each such act or practice. 
7
(iii) The request clearly explains the 
8
applicable rights of the individual related 
9
to consent. 
10
(iv) The request is made in a manner 
11
reasonably accessible to and usable by indi-
12
viduals living with disabilities. 
13
(v) The request is made available to 
14
the individual in the language in which the 
15
covered entity provides a product or service 
16
for which authorization is sought. 
17
(vi) The option to refuse consent is at 
18
least as prominent as the option to provide 
19
consent, and the option to refuse consent 
20
takes no more than 1 additional step as 
21
compared to the number of steps necessary 
22
to provide consent. 
23
(vii) With respect to affirmative ex-
24
press consent sought for the collection, 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00004
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
5 
•HR 8818 IH
processing, retention, or transfer of bio-
1
metric information or genetic information, 
2
the request includes the length of time the 
3
covered entity or service provider intends 
4
to retain the biometric information or ge-
5
netic information or, if it is not possible to 
6
identify the length of time, the criteria 
7
used to determine the length of time the 
8
covered entity or service provider intends 
9
to retain the biometric information or ge-
10
netic information. 
11
(C) EXPRESS
CONSENT
REQUIRED.—Af-
12
firmative express consent to an act or practice 
13
may not be inferred from the inaction of an in-
14
dividual or the continued use by an individual 
15
of a service or product provided by an entity. 
16
(D) WITHDRAWAL
OF
AFFIRMATIVE
EX-
17
PRESS CONSENT.— 
18
(i) IN
GENERAL.—A covered entity 
19
shall provide an individual with a means to 
20
withdraw affirmative express consent pre-
21
viously provided by the individual. 
22
(ii) REQUIREMENTS.—The means to 
23
withdraw affirmative express consent de-
24
scribed in clause (i) shall be— 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00005
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
6 
•HR 8818 IH
(I) clear and conspicuous; and 
1
(II) as easy for a reasonable indi-
2
vidual to use as the mechanism by 
3
which the individual provided affirma-
4
tive express consent. 
5
(E) CHILDREN AND TEENS.—If a covered 
6
entity has knowledge that— 
7
(i) an individual is a child, only a par-
8
ent of the child may provide affirmative ex-
9
press consent on behalf of the child; or 
10
(ii) an individual is a teen, a parent or 
11
the teen may provide affirmative express 
12
consent on behalf of the teen. 
13
(2) BIOMETRIC INFORMATION.— 
14
(A) IN
GENERAL.—The term ‘‘biometric 
15
information’’ means any covered data that al-
16
lows or confirms the unique identification or 
17
verification of an individual and is generated 
18
from the measurement or processing of unique 
19
biological, physical, or physiological characteris-
20
tics, including— 
21
(i) fingerprints; 
22
(ii) voice prints; 
23
(iii) iris or retina imagery scans; 
24
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00006
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
7 
•HR 8818 IH
(iv) facial or hand mapping, geometry, 
1
or templates; and 
2
(v) gait. 
3
(B) EXCLUSION.—The term ‘‘biometric in-
4
formation’’ does not include— 
5
(i) a digital or physical photograph; 
6
(ii) an audio or video recording; or 
7
(iii) data derived from a digital or 
8
physical photograph or an audio or video 
9
recording that cannot be used to identify 
10
or authenticate a specific individual. 
11
(3) CHILD.—The term ‘‘child’’ means an indi-
12
vidual under the age of 13. 
13
(4) CLEAR
AND
CONSPICUOUS.—The term 
14
‘‘clear and conspicuous’’ means, with respect to a 
15
disclosure, that the disclosure is difficult to miss and 
16
easily understandable by ordinary consumers. 
17
(5) COARSE GEOLOCATION INFORMATION.—The 
18
term ‘‘coarse geolocation information’’ means infor-
19
mation that reveals the present physical location of 
20
an individual or device identified by a unique per-
21
sistent identifier at the ZIP Code attribution level 
22
(except, if a geographic area attributed to a ZIP 
23
Code is equal to or less than the area of a circle 
24
with a radius of 1,850 feet or less, at a level greater 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00007
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
8 
•HR 8818 IH
than a geographic area equal to the area of a circle 
1
with a radius of 1,850 feet). 
2
(6) COLLECT.—The term ‘‘collect’’ means, with 
3
respect to covered data, to buy, rent, gather, obtain, 
4
receive, access, or otherwise acquire the covered data 
5
by any means. 
6
(7) COMMISSION.—The term ‘‘Commission’’ 
7
means the Federal Trade Commission. 
8
(8) COMMON BRANDING.—The term ‘‘common 
9
branding’’ means a name, service mark, or trade-
10
mark that is shared by 2 or more entities. 
11
(9) CONNECTED
DEVICE.—The term ‘‘con-
12
nected device’’ means a device that is capable of con-
13
necting to the internet. 
14
(10) CONTEXTUAL
ADVERTISING.—The term 
15
‘‘contextual advertising’’ means displaying or pre-
16
senting an advertisement that— 
17
(A) does not vary based on the identity of 
18
the individual recipient; and 
19
(B) is based solely on— 
20
(i) the content of a webpage or online 
21
service; 
22
(ii) a specific request of the individual 
23
for information or feedback; or 
24
(iii) coarse geolocation information. 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00008
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
9 
•HR 8818 IH
(11) CONTROL.—The term ‘‘control’’ means, 
1
with respect to an entity— 
2
(A) ownership of, or the power to vote, 
3
more than 50 percent of the outstanding shares 
4
of any class of voting security of the entity; 
5
(B) control over the election of a majority 
6
of the directors of the entity (or of individuals 
7
exercising similar functions); or 
8
(C) the power to exercise a controlling in-
9
fluence over the management of the entity. 
10
(12) COVERED DATA.— 
11
(A) IN
GENERAL.—The term ‘‘covered 
12
data’’ means information that identifies or is 
13
linked or reasonably linkable, alone or in com-
14
bination with other information, to an indi-
15
vidual or a device that identifies or is linked or 
16
reasonably linkable to 1 or more individuals. 
17
(B) EXCLUSIONS.—The term ‘‘covered 
18
data’’ does not include— 
19
(i) de-identified data; 
20
(ii) employee information; 
21
(iii) publicly available information; 
22
(iv) inferences made exclusively from 
23
multiple independent sources of publicly 
24
available information, if such inferences— 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00009
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
10 
•HR 8818 IH
(I) do not reveal information 
1
about an individual that meets the 
2
definition of the term ‘‘sensitive cov-
3
ered data’’ with respect to the indi-
4
vidual; and 
5
(II) are not combined with cov-
6
ered data; 
7
(v) information in the collection of a 
8
library, archive, or museum, if— 
9
(I) the collection is— 
10
(aa) open to the public or 
11
routinely made available to re-
12
searchers who are not affiliated 
13
with the library, archive, or mu-
14
seum; and 
15
(bb) composed of lawfully 
16
acquired materials with respect 
17
to which all licensing conditions 
18
are met; and 
19
(II) the library, archive, or mu-
20
seum has— 
21
(aa) a public service mission; 
22
and 
23
(bb) trained staff or volun-
24
teers to provide professional serv-
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00010
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
11 
•HR 8818 IH
ices normally associated with li-
1
braries, archives, or museums; or 
2
(vi) on-device data. 
3
(13) COVERED ENTITY.— 
4
(A) IN GENERAL.—The term ‘‘covered en-
5
tity’’ means any entity that, alone or jointly 
6
with others, determines the purposes and means 
7
of collecting, processing, retaining, or transfer-
8
ring covered data and— 
9
(i) is subject to the Federal Trade 
10
Commission Act (15 U.S.C. 41 et seq.); 
11
(ii) is a common carrier subject to 
12
title II of the Communications Act of 1934 
13
(47 U.S.C. 201 et seq.); or 
14
(iii) is an organization not organized 
15
to carry on business for its own profit or 
16
that of its members. 
17
(B) INCLUSION.—The term ‘‘covered enti-
18
ty’’ includes any entity that controls, is con-
19
trolled by, or is under common control with an-
20
other covered entity. 
21
(C) EXCLUSIONS.—The term ‘‘covered en-
22
tity’’ does not include— 
23
(i) a Federal, State, Tribal, or local 
24
government entity, such as a body, author-
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00011
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
12 
•HR 8818 IH
ity, board, bureau, commission, district, 
1
agency, or other political subdivision of the 
2
Federal Government or a State, Tribal, or 
3
local government; 
4
(ii) an entity that is collecting, proc-
5
essing, retaining, or transferring covered 
6
data on behalf of a Federal, State, Tribal, 
7
or local government entity, to the extent 
8
that such entity is acting as a service pro-
9
vider to the government entity; 
10
(iii) a small business; 
11
(iv) an individual acting at their own 
12
direction and in a non-commercial context; 
13
(v) the National Center for Missing 
14
and Exploited Children; or 
15
(vi) except with respect to require-
16
ments under section 109, a nonprofit orga-
17
nization whose primary mission is to pre-
18
vent, investigate, or deter fraud, to train 
19
anti-fraud professionals, or to educate the 
20
public about fraud, including insurance 
21
fraud, securities fraud, and financial fraud, 
22
to the extent the organization collects, 
23
processes, retains, or transfers covered 
24
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00012
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
13 
•HR 8818 IH
data in furtherance of such primary mis-
1
sion. 
2
(D) NONAPPLICATION
TO
SERVICE
PRO-
3
VIDERS.—An entity may not be considered to 
4
be a ‘‘covered entity’’ for the purposes of this 
5
title, insofar as the entity is acting as a service 
6
provider. 
7
(14) COVERED
HIGH-IMPACT
SOCIAL
MEDIA 
8
COMPANY.— 
9
(A) IN
GENERAL.—The term ‘‘covered 
10
high-impact social media company’’ means a 
11
covered entity that provides any internet-acces-
12
sible platform that— 
13
(i) generates $3,000,000,000 or more 
14
in global annual revenue, including the rev-
15
enue generated by any affiliate of such cov-
16
ered entity; 
17
(ii) has 300,000,000 or more global 
18
monthly active users for not fewer than 3 
19
of the preceding 12 months; and 
20
(iii) constitutes an online product or 
21
service that is primarily used by users to 
22
access or share user-generated content. 
23
(B) TREATMENT
OF
CERTAIN
SERVICES 
24
AND APPLICATIONS.—A service or application 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00013
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
14 
•HR 8818 IH
may not be considered to constitute an online 
1
product or service described in subparagraph 
2
(A)(iii) solely on the basis of providing any of 
3
the following: 
4
(i) Email. 
5
(ii) Career or professional develop-
6
ment networking opportunities. 
7
(iii) Reviews of products, services, 
8
events, or destinations. 
9
(iv) A platform for use in a public or 
10
private school under the direction of the 
11
school. 
12
(v) File collaboration. 
13
(vi) Cloud storage. 
14
(vii) Closed video or audio commu-
15
nications services. 
16
(viii) A wireless messaging service, in-
17
cluding such a service provided through 
18
short messaging service or multimedia 
19
messaging service protocols, that is not a 
20
component of, or linked to, a platform of 
21
a covered high-impact social media com-
22
pany, if the predominant or exclusive func-
23
tion is direct messaging consisting of the 
24
transmission of text, photos, or videos that 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00014
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
15 
•HR 8818 IH
are sent by electronic means, and if mes-
1
sages are transmitted from the sender to a 
2
recipient and are not posted within a plat-
3
form of a covered high-impact social media 
4
company or publicly. 
5
(15) COVERED
MINOR.—The term ‘‘covered 
6
minor’’ means an individual under the age of 17. 
7
(16) DARK PATTERNS.—The term ‘‘dark pat-
8
terns’’ means a user interface designed or manipu-
9
lated with the substantial effect of subverting or im-
10
pairing user autonomy, decision-making, or choice. 
11
(17) DATA BROKER.— 
12
(A) 
IN
GENERAL.—The 
term 
‘‘data 
13
broker’’ means a covered entity whose principal 
14
source of revenue is derived from processing or 
15
transferring covered data that the covered enti-
16
ty did not collect directly from the individuals 
17
linked or linkable to the covered data. 
18
(B) PRINCIPAL
SOURCE
OF
REVENUE.— 
19
For purposes of this paragraph, the term ‘‘prin-
20
cipal source of revenue’’ means, for the prior 
21
12-month period— 
22
(i) revenue that constitutes greater 
23
than 50 percent of all revenue of the cov-
24
ered entity during such period; or 
25
VerDate Sep 11 2014 
02:30 Jun 26, 2024
Jkt 049200
PO 00000
Frm 00015
Fmt 6652
Sfmt 6201
E:\BILLS\H8818.IH
H8818
ssavage on LAPJG3WLY3PROD with BILLS
16 
•HR 8818 IH
(ii) revenue obtained from processing 
1
and transferring the covered data of more 
2
than 5,000,000 individuals that the cov-
3
ered entity did not collect directly from the 
4
individuals linked or linkable to the cov-
5
ered data. 
6
(C) NON-APPLICATION
TO
SERVICE
PRO-
7
VIDERS.—The term ‘‘data broker’’ does not in-
8
clude an entity to the extent that such entity is 
